numero_declaration,date_declaration,date_envoi_mail_info,date_envoi_mail_relance,date_prorogation,statut_actif,date_desactivation,id_declarant,guid,Civilite_declarant,nom_declarant,prenom_declarant,adresse_mail_declarant,adresse_declarant,cp_declarant,ville_declarant,Pays_declarant,societe_declarant,numero_siret_declarant,id_declaration,id_demande_guichet,compte_parisien,Type_residence,totalite_local,numero_voirie,indice_repetition,adresse_meuble,gps_meuble,id_poi_adresse_meuble,cp_meuble,etage,batiment,escalier,numero_appart,numero_invariant,nombre_pieces,nombre_lits,partie_local,date_classement,Niveau_classement,autre_reconnaissance,code_rivoli,adresseNormalise,Identification_parcelle,Quartier,IDBA
7510121622791,5/4/2023,15/1/2023,,,True,,1333,808015-xxxx-yyyy-zzzz-8055,Monsieur,Nom4444,Prénom4510,email334@test.com,32 Rue Fictive,75520,Paris,France,,,888995,532589,True,Principale,False,42,,5 Rue Imaginaire,,,75827,1,,,27,,5,2,True,,Non classé,,4443,66 Avenue Virtuelle,751026XX5016,14,86024
7510109980935,9/2/2023,22/9/2023,,,True,,2834,503914-xxxx-yyyy-zzzz-2956,Madame,Nom4593,Prénom574,email2715@test.com,94 Rue Fictive,75382,Paris,France,,,273843,775547,False,Principale,False,7,,46 Rue Imaginaire,,,75800,6,,,33,,5,1,True,,Non classé,,8258,20 Avenue Virtuelle,751089XX7261,16,20674
7510135142831,4/11/2023,21/5/2023,,,False,,157,880032-xxxx-yyyy-zzzz-7705,Madame,Nom1924,Prénom3208,email4602@test.com,37 Rue Fictive,75594,Paris,France,,,684075,980157,False,Location,True,2,,83 Rue Imaginaire,,,75495,7,,,6,,5,2,False,,Non classé,,8083,65 Avenue Virtuelle,751035XX8236,18,82997
7510133379193,2/4/2023,1/5/2023,,,True,,3909,628222-xxxx-yyyy-zzzz-5698,Monsieur,Nom2226,Prénom2135,email1349@test.com,89 Rue Fictive,75584,Paris,France,,,759439,828170,True,Secondaire,True,79,,88 Rue Imaginaire,,,75325,5,,,18,,3,4,False,,5 étoiles,,1954,6 Avenue Virtuelle,751088XX6740,17,25835
7510136133079,2/4/2023,14/9/2023,,,False,,3529,635266-xxxx-yyyy-zzzz-7934,Monsieur,Nom2136,Prénom191,email2440@test.com,57 Rue Fictive,75010,Paris,France,,,262839,672744,False,Location,False,55,,16 Rue Imaginaire,,,75890,3,,,35,,5,4,False,,Non classé,,6043,19 Avenue Virtuelle,751042XX8821,7,67990
7510124333292,11/6/2023,22/7/2023,,,True,,2559,439127-xxxx-yyyy-zzzz-5465,Madame,Nom2147,Prénom2880,email2035@test.com,40 Rue Fictive,75102,Paris,France,,,134234,909157,False,Location,False,15,,22 Rue Imaginaire,,,75700,6,,,13,,2,3,True,,Non classé,,9361,54 Avenue Virtuelle,751062XX1366,1,54603
7510158059717,23/10/2023,5/3/2023,,,True,,1739,186584-xxxx-yyyy-zzzz-9147,Monsieur,Nom186,Prénom4912,email1503@test.com,67 Rue Fictive,75278,Paris,France,,,704328,857798,False,Location,False,67,,16 Rue Imaginaire,,,75944,10,,,27,,5,5,False,,3 étoiles,,5616,3 Avenue Virtuelle,751091XX5186,8,79359
7510152091552,27/7/2023,19/4/2023,,,False,,3429,366434-xxxx-yyyy-zzzz-4709,Madame,Nom1463,Prénom833,email3791@test.com,47 Rue Fictive,75003,Paris,France,,,310465,463182,True,Principale,True,46,,60 Rue Imaginaire,,,75200,1,,,2,,1,1,False,,4 étoiles,,9669,73 Avenue Virtuelle,751011XX3803,1,68078
7510134433260,7/10/2023,15/10/2023,,,False,,2050,881463-xxxx-yyyy-zzzz-9125,Madame,Nom1287,Prénom3657,email3999@test.com,13 Rue Fictive,75081,Paris,France,,,896235,210379,False,Secondaire,True,28,,61 Rue Imaginaire,,,75063,5,,,40,,5,4,False,,3 étoiles,,8467,2 Avenue Virtuelle,751094XX3655,4,51999
7510160751876,10/10/2023,11/10/2023,,,False,,3965,295535-xxxx-yyyy-zzzz-6415,Madame,Nom3196,Prénom3022,email1040@test.com,28 Rue Fictive,75643,Paris,France,,,124240,380014,True,Secondaire,False,16,,8 Rue Imaginaire,,,75939,3,,,11,,3,1,False,,Non classé,,8303,7 Avenue Virtuelle,751094XX5547,4,95369
7510151326644,3/11/2023,25/12/2023,,,False,,2374,858179-xxxx-yyyy-zzzz-7360,Monsieur,Nom1028,Prénom2864,email3844@test.com,6 Rue Fictive,75597,Paris,France,,,199113,265501,True,Location,False,70,,54 Rue Imaginaire,,,75098,1,,,46,,3,1,True,,3 étoiles,,6574,85 Avenue Virtuelle,751076XX9519,1,65820
7510168727569,8/3/2023,27/10/2023,,,False,,771,604692-xxxx-yyyy-zzzz-2277,Monsieur,Nom801,Prénom979,email3728@test.com,76 Rue Fictive,75393,Paris,France,,,433895,429464,False,Secondaire,True,17,,34 Rue Imaginaire,,,75302,3,,,40,,3,5,False,,4 étoiles,,2048,8 Avenue Virtuelle,751073XX3781,16,49788
7510116214680,19/1/2023,19/12/2023,,,True,,2817,228420-xxxx-yyyy-zzzz-8281,Monsieur,Nom79,Prénom2922,email4205@test.com,4 Rue Fictive,75313,Paris,France,,,171886,999247,False,Principale,True,76,,92 Rue Imaginaire,,,75960,3,,,24,,1,4,False,,3 étoiles,,6119,61 Avenue Virtuelle,751035XX2368,12,37995
7510191574391,19/4/2023,15/1/2023,,,True,,3780,448247-xxxx-yyyy-zzzz-9214,Madame,Nom4473,Prénom4735,email581@test.com,76 Rue Fictive,75783,Paris,France,,,219718,700331,False,Location,True,75,,46 Rue Imaginaire,,,75545,4,,,13,,5,3,False,,5 étoiles,,4200,35 Avenue Virtuelle,751010XX3594,18,55090
7510187952785,22/4/2023,19/1/2023,,,False,,2054,116452-xxxx-yyyy-zzzz-7065,Madame,Nom1205,Prénom4286,email3059@test.com,4 Rue Fictive,75552,Paris,France,,,575261,722997,False,Secondaire,True,62,,64 Rue Imaginaire,,,75548,9,,,3,,3,4,False,,3 étoiles,,6970,51 Avenue Virtuelle,751016XX1154,8,19625
7510129871325,21/4/2023,18/12/2023,,,False,,880,343648-xxxx-yyyy-zzzz-4056,Madame,Nom1426,Prénom1244,email1944@test.com,32 Rue Fictive,75928,Paris,France,,,911219,250510,False,Secondaire,False,20,,5 Rue Imaginaire,,,75509,4,,,14,,4,2,True,,Non classé,,2601,1 Avenue Virtuelle,751044XX1502,16,97541
7510188609846,26/12/2023,20/4/2023,,,True,,2017,220548-xxxx-yyyy-zzzz-3519,Monsieur,Nom2555,Prénom3785,email4205@test.com,37 Rue Fictive,75123,Paris,France,,,154891,266757,False,Secondaire,False,38,,78 Rue Imaginaire,,,75774,2,,,9,,4,4,False,,Non classé,,9644,60 Avenue Virtuelle,751099XX8318,12,69743
7510199687159,1/10/2023,5/7/2023,,,True,,2755,455076-xxxx-yyyy-zzzz-7013,Monsieur,Nom4732,Prénom1385,email3655@test.com,7 Rue Fictive,75972,Paris,France,,,586319,170920,False,Secondaire,True,73,,48 Rue Imaginaire,,,75728,10,,,22,,1,5,False,,4 étoiles,,3431,78 Avenue Virtuelle,751067XX2774,16,72262
7510111109695,15/12/2023,9/8/2023,,,True,,2665,737347-xxxx-yyyy-zzzz-9316,Madame,Nom3714,Prénom976,email4923@test.com,42 Rue Fictive,75264,Paris,France,,,218272,292399,True,Secondaire,False,74,,73 Rue Imaginaire,,,75990,8,,,43,,1,1,True,,3 étoiles,,2948,13 Avenue Virtuelle,751015XX3599,16,41129
7510170777109,26/9/2023,26/6/2023,,,False,,2445,437348-xxxx-yyyy-zzzz-9453,Madame,Nom4617,Prénom1126,email4110@test.com,77 Rue Fictive,75279,Paris,France,,,158963,100238,True,Principale,True,10,,98 Rue Imaginaire,,,75691,8,,,3,,4,2,True,,Non classé,,6719,93 Avenue Virtuelle,751061XX9849,18,83976
7510137697553,13/3/2023,9/7/2023,,,False,,595,637611-xxxx-yyyy-zzzz-5199,Madame,Nom1993,Prénom1120,email4456@test.com,83 Rue Fictive,75109,Paris,France,,,370554,179416,False,Location,False,42,,15 Rue Imaginaire,,,75407,6,,,1,,1,1,False,,Non classé,,1104,28 Avenue Virtuelle,751052XX1516,14,19852
7510166417859,24/6/2023,25/9/2023,,,True,,3654,557950-xxxx-yyyy-zzzz-5571,Monsieur,Nom4347,Prénom4552,email675@test.com,29 Rue Fictive,75973,Paris,France,,,539705,495079,False,Principale,True,95,,71 Rue Imaginaire,,,75029,2,,,30,,1,5,False,,5 étoiles,,4316,95 Avenue Virtuelle,751057XX9162,9,46108
7510101282897,25/1/2023,14/7/2023,,,False,,147,841877-xxxx-yyyy-zzzz-9532,Monsieur,Nom3804,Prénom4650,email3839@test.com,89 Rue Fictive,75966,Paris,France,,,945100,292776,False,Principale,True,66,,61 Rue Imaginaire,,,75639,5,,,35,,4,4,False,,3 étoiles,,8694,38 Avenue Virtuelle,751021XX3992,9,88970
7510100046389,27/1/2023,14/3/2023,,,False,,2250,401685-xxxx-yyyy-zzzz-9423,Madame,Nom3771,Prénom3306,email909@test.com,52 Rue Fictive,75104,Paris,France,,,166126,473918,False,Location,False,26,,17 Rue Imaginaire,,,75955,4,,,20,,5,2,True,,Non classé,,2875,39 Avenue Virtuelle,751090XX8072,8,69594
7510152314821,20/8/2023,26/6/2023,,,True,,4378,143818-xxxx-yyyy-zzzz-2724,Monsieur,Nom4255,Prénom2557,email3330@test.com,64 Rue Fictive,75203,Paris,France,,,781444,899156,False,Principale,True,63,,88 Rue Imaginaire,,,75268,2,,,6,,3,5,False,,5 étoiles,,8941,77 Avenue Virtuelle,751063XX7480,3,19421
7510164666875,24/8/2023,1/8/2023,,,False,,2013,383426-xxxx-yyyy-zzzz-2529,Madame,Nom2408,Prénom1822,email617@test.com,35 Rue Fictive,75379,Paris,France,,,364769,191387,False,Location,True,8,,73 Rue Imaginaire,,,75321,4,,,37,,1,1,True,,4 étoiles,,3688,8 Avenue Virtuelle,751027XX2909,15,90680
7510124837666,24/11/2023,10/10/2023,,,True,,1892,809120-xxxx-yyyy-zzzz-8654,Monsieur,Nom3442,Prénom442,email4590@test.com,75 Rue Fictive,75531,Paris,France,,,587883,900366,True,Location,True,68,,59 Rue Imaginaire,,,75520,10,,,12,,4,5,True,,Non classé,,1108,56 Avenue Virtuelle,751096XX1847,6,50738
7510169512985,1/7/2023,17/4/2023,,,False,,3263,750802-xxxx-yyyy-zzzz-6281,Monsieur,Nom4089,Prénom1981,email3500@test.com,92 Rue Fictive,75562,Paris,France,,,444284,603822,False,Secondaire,False,100,,49 Rue Imaginaire,,,75993,9,,,15,,4,4,True,,4 étoiles,,4597,91 Avenue Virtuelle,751014XX9559,6,96207
7510174943986,18/3/2023,16/10/2023,,,False,,3115,536218-xxxx-yyyy-zzzz-4555,Monsieur,Nom2853,Prénom2802,email1150@test.com,17 Rue Fictive,75819,Paris,France,,,774296,206309,True,Secondaire,False,13,,42 Rue Imaginaire,,,75381,9,,,34,,5,1,False,,5 étoiles,,5938,12 Avenue Virtuelle,751019XX2905,20,88538
7510188647370,27/8/2023,15/2/2023,,,False,,636,224459-xxxx-yyyy-zzzz-4636,Monsieur,Nom4144,Prénom4756,email2670@test.com,14 Rue Fictive,75179,Paris,France,,,802978,332918,False,Secondaire,True,61,,4 Rue Imaginaire,,,75181,5,,,21,,2,3,True,,4 étoiles,,1616,7 Avenue Virtuelle,751036XX9300,17,15980
7510189592718,4/7/2023,25/3/2023,,,True,,1671,214828-xxxx-yyyy-zzzz-3411,Monsieur,Nom3203,Prénom800,email3980@test.com,89 Rue Fictive,75766,Paris,France,,,628616,911137,False,Secondaire,False,79,,69 Rue Imaginaire,,,75354,2,,,30,,4,2,False,,3 étoiles,,9464,88 Avenue Virtuelle,751055XX1120,6,59810
7510190037048,11/7/2023,26/2/2023,,,False,,1221,507786-xxxx-yyyy-zzzz-8834,Madame,Nom4925,Prénom4382,email3922@test.com,7 Rue Fictive,75044,Paris,France,,,277742,193396,False,Location,False,42,,9 Rue Imaginaire,,,75668,4,,,23,,3,3,True,,3 étoiles,,4176,82 Avenue Virtuelle,751068XX1420,7,17476
7510162131253,21/6/2023,17/2/2023,,,False,,4905,437130-xxxx-yyyy-zzzz-7983,Madame,Nom3892,Prénom951,email2199@test.com,99 Rue Fictive,75238,Paris,France,,,533284,247284,True,Principale,False,92,,34 Rue Imaginaire,,,75880,5,,,8,,2,4,False,,3 étoiles,,5336,83 Avenue Virtuelle,751067XX3171,6,51300
7510149071829,3/9/2023,25/1/2023,,,True,,3398,650536-xxxx-yyyy-zzzz-9071,Madame,Nom3759,Prénom631,email102@test.com,53 Rue Fictive,75659,Paris,France,,,525321,896252,False,Secondaire,False,84,,29 Rue Imaginaire,,,75686,3,,,39,,3,3,False,,Non classé,,6923,88 Avenue Virtuelle,751072XX1606,7,89830
7510113625662,8/3/2023,16/12/2023,,,False,,952,450203-xxxx-yyyy-zzzz-5671,Monsieur,Nom2216,Prénom4741,email3379@test.com,30 Rue Fictive,75910,Paris,France,,,215247,811288,False,Location,True,37,,59 Rue Imaginaire,,,75735,1,,,48,,1,4,False,,3 étoiles,,6389,73 Avenue Virtuelle,751073XX9869,6,83854
7510156110872,23/11/2023,28/3/2023,,,True,,2163,570478-xxxx-yyyy-zzzz-4202,Madame,Nom873,Prénom935,email219@test.com,43 Rue Fictive,75268,Paris,France,,,423119,229419,True,Principale,True,54,,53 Rue Imaginaire,,,75807,6,,,41,,2,2,False,,5 étoiles,,3474,28 Avenue Virtuelle,751081XX2600,19,83085
7510165281364,22/10/2023,12/2/2023,,,True,,1671,562227-xxxx-yyyy-zzzz-4630,Monsieur,Nom1335,Prénom2618,email3645@test.com,43 Rue Fictive,75574,Paris,France,,,189396,433739,True,Secondaire,False,57,,71 Rue Imaginaire,,,75812,9,,,15,,2,5,True,,4 étoiles,,8041,15 Avenue Virtuelle,751038XX6282,12,53398
7510178859493,25/8/2023,9/2/2023,,,True,,3851,575606-xxxx-yyyy-zzzz-8983,Madame,Nom3506,Prénom4494,email902@test.com,83 Rue Fictive,75520,Paris,France,,,703263,825258,True,Principale,True,26,,46 Rue Imaginaire,,,75849,5,,,32,,4,1,True,,5 étoiles,,3993,29 Avenue Virtuelle,751076XX7631,3,81524
7510146462035,2/7/2023,1/7/2023,,,True,,978,931936-xxxx-yyyy-zzzz-6796,Madame,Nom904,Prénom216,email3024@test.com,7 Rue Fictive,75922,Paris,France,,,216843,193837,False,Location,False,91,,78 Rue Imaginaire,,,75816,9,,,6,,4,3,False,,4 étoiles,,1206,21 Avenue Virtuelle,751048XX9459,7,51488
7510102794327,8/9/2023,23/7/2023,,,False,,3850,151612-xxxx-yyyy-zzzz-5521,Madame,Nom3338,Prénom2385,email975@test.com,6 Rue Fictive,75792,Paris,France,,,155590,548425,True,Secondaire,True,54,,93 Rue Imaginaire,,,75971,3,,,12,,1,3,True,,5 étoiles,,1655,47 Avenue Virtuelle,751055XX2815,6,78978
7510159273550,16/7/2023,11/11/2023,,,True,,4293,518933-xxxx-yyyy-zzzz-2434,Monsieur,Nom113,Prénom1883,email468@test.com,97 Rue Fictive,75594,Paris,France,,,571309,307272,True,Principale,False,64,,31 Rue Imaginaire,,,75115,6,,,47,,4,2,False,,Non classé,,1015,99 Avenue Virtuelle,751057XX1194,9,57524
7510192750132,18/2/2023,22/2/2023,,,True,,2573,578150-xxxx-yyyy-zzzz-3279,Madame,Nom1986,Prénom4950,email2168@test.com,97 Rue Fictive,75001,Paris,France,,,892693,993619,True,Principale,False,71,,42 Rue Imaginaire,,,75954,9,,,28,,5,1,False,,3 étoiles,,6655,36 Avenue Virtuelle,751096XX9429,9,57526
7510162996420,23/12/2023,23/6/2023,,,False,,1629,388103-xxxx-yyyy-zzzz-1019,Monsieur,Nom2860,Prénom3076,email4681@test.com,98 Rue Fictive,75141,Paris,France,,,613309,913379,True,Secondaire,True,85,,29 Rue Imaginaire,,,75814,8,,,40,,1,1,False,,5 étoiles,,2255,99 Avenue Virtuelle,751027XX9074,2,73572
7510133804549,20/5/2023,2/8/2023,,,True,,3261,179888-xxxx-yyyy-zzzz-9453,Madame,Nom1600,Prénom4869,email1897@test.com,21 Rue Fictive,75553,Paris,France,,,655062,984164,False,Location,False,45,,44 Rue Imaginaire,,,75969,0,,,7,,2,1,False,,4 étoiles,,4968,74 Avenue Virtuelle,751068XX9503,17,52004
7510105521763,10/10/2023,5/9/2023,,,True,,3389,538704-xxxx-yyyy-zzzz-9133,Monsieur,Nom367,Prénom4538,email3209@test.com,90 Rue Fictive,75419,Paris,France,,,672590,994234,True,Secondaire,True,40,,98 Rue Imaginaire,,,75187,6,,,39,,1,3,False,,Non classé,,1027,85 Avenue Virtuelle,751085XX5000,18,15790
7510162205726,3/5/2023,10/11/2023,,,False,,584,604419-xxxx-yyyy-zzzz-2898,Madame,Nom1653,Prénom3450,email4776@test.com,79 Rue Fictive,75326,Paris,France,,,461113,938826,True,Location,True,55,,62 Rue Imaginaire,,,75866,0,,,28,,3,3,True,,3 étoiles,,6691,39 Avenue Virtuelle,751042XX5264,14,86510
7510185367833,16/12/2023,20/10/2023,,,True,,663,473602-xxxx-yyyy-zzzz-1629,Monsieur,Nom3253,Prénom1713,email3861@test.com,40 Rue Fictive,75568,Paris,France,,,567958,389303,True,Location,True,36,,44 Rue Imaginaire,,,75832,0,,,24,,1,1,False,,4 étoiles,,1999,45 Avenue Virtuelle,751044XX9607,17,69009
7510121186235,25/9/2023,18/3/2023,,,True,,2443,509284-xxxx-yyyy-zzzz-2123,Monsieur,Nom533,Prénom3977,email4362@test.com,100 Rue Fictive,75337,Paris,France,,,165258,940528,False,Location,False,28,,34 Rue Imaginaire,,,75092,10,,,25,,4,5,True,,5 étoiles,,3903,36 Avenue Virtuelle,751045XX5017,4,64393
7510128912751,2/4/2023,2/6/2023,,,False,,458,534172-xxxx-yyyy-zzzz-8372,Monsieur,Nom2032,Prénom118,email4730@test.com,29 Rue Fictive,75325,Paris,France,,,773165,874018,False,Location,False,71,,63 Rue Imaginaire,,,75005,3,,,18,,4,2,False,,4 étoiles,,7437,47 Avenue Virtuelle,751035XX9377,10,31134
7510162891427,21/1/2023,5/6/2023,,,True,,4371,562694-xxxx-yyyy-zzzz-5139,Monsieur,Nom443,Prénom3525,email848@test.com,29 Rue Fictive,75751,Paris,France,,,489533,407508,False,Principale,True,89,,91 Rue Imaginaire,,,75197,9,,,24,,2,3,True,,Non classé,,2402,69 Avenue Virtuelle,751082XX3248,6,83506
7510128210978,23/4/2023,3/10/2023,,,True,,359,829240-xxxx-yyyy-zzzz-1624,Monsieur,Nom3513,Prénom2757,email4668@test.com,25 Rue Fictive,75299,Paris,France,,,519413,401456,True,Secondaire,False,7,,2 Rue Imaginaire,,,75560,3,,,16,,5,2,True,,3 étoiles,,4456,97 Avenue Virtuelle,751065XX2336,8,27474
7510183829607,15/3/2023,27/3/2023,,,False,,866,723190-xxxx-yyyy-zzzz-5698,Monsieur,Nom3079,Prénom2663,email1538@test.com,27 Rue Fictive,75017,Paris,France,,,326482,627875,False,Secondaire,False,50,,93 Rue Imaginaire,,,75657,2,,,36,,3,3,False,,3 étoiles,,6184,2 Avenue Virtuelle,751027XX7770,8,39388
7510157015528,3/5/2023,21/3/2023,,,True,,1825,423356-xxxx-yyyy-zzzz-8831,Monsieur,Nom3197,Prénom1185,email3684@test.com,9 Rue Fictive,75088,Paris,France,,,766738,133712,False,Location,False,79,,28 Rue Imaginaire,,,75043,9,,,41,,4,2,False,,3 étoiles,,2527,20 Avenue Virtuelle,751078XX1094,1,74357
7510123796829,7/11/2023,2/12/2023,,,False,,2332,528178-xxxx-yyyy-zzzz-8801,Monsieur,Nom2604,Prénom4574,email4709@test.com,20 Rue Fictive,75119,Paris,France,,,167120,482956,True,Principale,True,94,,7 Rue Imaginaire,,,75490,0,,,30,,1,3,False,,3 étoiles,,4903,60 Avenue Virtuelle,751025XX5948,10,23455
7510101992859,20/12/2023,23/7/2023,,,True,,2301,810935-xxxx-yyyy-zzzz-9080,Madame,Nom575,Prénom3025,email4116@test.com,8 Rue Fictive,75745,Paris,France,,,936598,533598,False,Principale,False,40,,10 Rue Imaginaire,,,75069,5,,,5,,1,1,False,,5 étoiles,,7214,39 Avenue Virtuelle,751028XX2206,9,49797
7510159627614,7/7/2023,28/10/2023,,,False,,1455,632303-xxxx-yyyy-zzzz-3716,Monsieur,Nom3230,Prénom2349,email2113@test.com,56 Rue Fictive,75694,Paris,France,,,206017,611800,True,Location,False,60,,86 Rue Imaginaire,,,75289,5,,,4,,3,4,False,,4 étoiles,,4259,26 Avenue Virtuelle,751039XX3018,3,49436
7510130819139,19/6/2023,12/8/2023,,,True,,1740,449232-xxxx-yyyy-zzzz-6857,Monsieur,Nom1149,Prénom3223,email3068@test.com,65 Rue Fictive,75096,Paris,France,,,483786,767214,True,Principale,True,98,,71 Rue Imaginaire,,,75937,6,,,18,,3,1,False,,4 étoiles,,9181,40 Avenue Virtuelle,751036XX4570,11,95216
7510168080057,26/6/2023,25/10/2023,,,False,,4785,142778-xxxx-yyyy-zzzz-6121,Monsieur,Nom2568,Prénom1331,email36@test.com,20 Rue Fictive,75268,Paris,France,,,587302,965716,True,Principale,False,26,,70 Rue Imaginaire,,,75522,8,,,18,,2,5,False,,Non classé,,8787,21 Avenue Virtuelle,751069XX9637,8,40720
7510180540072,28/5/2023,26/12/2023,,,False,,4711,798719-xxxx-yyyy-zzzz-3624,Madame,Nom4697,Prénom2465,email2409@test.com,59 Rue Fictive,75968,Paris,France,,,720490,633170,False,Secondaire,False,47,,41 Rue Imaginaire,,,75109,5,,,41,,4,4,False,,4 étoiles,,9579,64 Avenue Virtuelle,751067XX3055,17,76858
7510195614266,8/6/2023,4/5/2023,,,True,,817,455801-xxxx-yyyy-zzzz-2970,Madame,Nom4808,Prénom3161,email38@test.com,14 Rue Fictive,75142,Paris,France,,,639996,666689,True,Secondaire,False,5,,87 Rue Imaginaire,,,75307,1,,,44,,4,4,False,,4 étoiles,,2164,88 Avenue Virtuelle,751057XX3047,15,23244
7510116807283,14/12/2023,23/4/2023,,,False,,2951,553376-xxxx-yyyy-zzzz-6626,Madame,Nom2816,Prénom1587,email1482@test.com,77 Rue Fictive,75662,Paris,France,,,663078,422795,False,Location,True,17,,1 Rue Imaginaire,,,75150,4,,,13,,4,3,True,,Non classé,,8091,10 Avenue Virtuelle,751068XX1793,8,61139
7510164762028,7/2/2023,14/4/2023,,,True,,3504,240863-xxxx-yyyy-zzzz-5838,Monsieur,Nom3637,Prénom2971,email2985@test.com,13 Rue Fictive,75444,Paris,France,,,584383,152993,False,Principale,False,49,,27 Rue Imaginaire,,,75513,10,,,50,,3,4,True,,4 étoiles,,1322,55 Avenue Virtuelle,751026XX2373,10,66481
7510175846033,18/3/2023,12/8/2023,,,True,,3650,568718-xxxx-yyyy-zzzz-8359,Madame,Nom3614,Prénom2424,email2879@test.com,32 Rue Fictive,75095,Paris,France,,,567405,800472,True,Secondaire,True,47,,49 Rue Imaginaire,,,75217,6,,,3,,5,2,True,,5 étoiles,,5755,60 Avenue Virtuelle,751016XX6817,9,78302
7510156994902,18/6/2023,2/4/2023,,,True,,2290,259484-xxxx-yyyy-zzzz-2815,Madame,Nom428,Prénom2017,email907@test.com,86 Rue Fictive,75730,Paris,France,,,789371,915232,False,Secondaire,False,90,,66 Rue Imaginaire,,,75555,9,,,30,,1,4,False,,4 étoiles,,2654,22 Avenue Virtuelle,751094XX2451,4,71130
7510167483440,24/9/2023,17/9/2023,,,False,,2150,166210-xxxx-yyyy-zzzz-6075,Monsieur,Nom732,Prénom2666,email932@test.com,41 Rue Fictive,75442,Paris,France,,,418723,402368,True,Location,False,64,,22 Rue Imaginaire,,,75208,8,,,20,,5,3,True,,3 étoiles,,5429,41 Avenue Virtuelle,751038XX4203,9,84960
7510143565994,19/7/2023,27/7/2023,,,False,,344,244849-xxxx-yyyy-zzzz-7491,Monsieur,Nom4039,Prénom2821,email4364@test.com,91 Rue Fictive,75015,Paris,France,,,433307,712115,True,Principale,False,70,,44 Rue Imaginaire,,,75278,7,,,26,,3,5,True,,4 étoiles,,3306,42 Avenue Virtuelle,751034XX2568,1,13864
7510139497865,3/11/2023,14/11/2023,,,True,,486,336379-xxxx-yyyy-zzzz-1553,Monsieur,Nom3720,Prénom16,email584@test.com,35 Rue Fictive,75516,Paris,France,,,958684,436580,True,Principale,True,39,,20 Rue Imaginaire,,,75881,0,,,33,,2,5,True,,4 étoiles,,7437,99 Avenue Virtuelle,751069XX3163,6,87828
7510105370889,10/6/2023,4/11/2023,,,False,,4108,880353-xxxx-yyyy-zzzz-2939,Madame,Nom4469,Prénom910,email4605@test.com,22 Rue Fictive,75611,Paris,France,,,203370,197398,False,Principale,False,97,,53 Rue Imaginaire,,,75874,1,,,26,,2,4,False,,5 étoiles,,9441,27 Avenue Virtuelle,751092XX9189,1,92767
7510141775434,7/9/2023,7/2/2023,,,False,,2210,835347-xxxx-yyyy-zzzz-1140,Monsieur,Nom1146,Prénom1838,email1637@test.com,52 Rue Fictive,75076,Paris,France,,,913053,995863,False,Location,False,82,,33 Rue Imaginaire,,,75868,7,,,35,,2,2,False,,Non classé,,5504,73 Avenue Virtuelle,751092XX9916,17,10621
7510132942134,9/9/2023,26/4/2023,,,False,,1231,299970-xxxx-yyyy-zzzz-7225,Monsieur,Nom2870,Prénom1659,email4162@test.com,25 Rue Fictive,75753,Paris,France,,,994770,972878,True,Secondaire,False,78,,1 Rue Imaginaire,,,75581,3,,,44,,2,3,False,,Non classé,,1102,71 Avenue Virtuelle,751050XX2961,15,80495
7510137668699,5/1/2023,25/1/2023,,,False,,815,405592-xxxx-yyyy-zzzz-2462,Madame,Nom4443,Prénom613,email3077@test.com,49 Rue Fictive,75775,Paris,France,,,503746,478315,False,Principale,True,72,,68 Rue Imaginaire,,,75177,1,,,7,,1,4,True,,4 étoiles,,8749,66 Avenue Virtuelle,751014XX7142,17,64574
7510103569635,6/9/2023,2/6/2023,,,False,,3964,709689-xxxx-yyyy-zzzz-9389,Monsieur,Nom1009,Prénom2316,email590@test.com,79 Rue Fictive,75783,Paris,France,,,519401,500760,True,Secondaire,True,3,,66 Rue Imaginaire,,,75973,8,,,42,,1,4,False,,4 étoiles,,5277,52 Avenue Virtuelle,751010XX2288,1,12676
7510127643536,10/5/2023,12/1/2023,,,True,,26,722046-xxxx-yyyy-zzzz-8058,Madame,Nom788,Prénom1055,email1821@test.com,100 Rue Fictive,75157,Paris,France,,,394439,703794,True,Secondaire,True,68,,3 Rue Imaginaire,,,75928,1,,,31,,3,3,False,,4 étoiles,,3865,80 Avenue Virtuelle,751071XX4758,20,56357
7510175744428,23/2/2023,5/12/2023,,,False,,3667,358950-xxxx-yyyy-zzzz-2353,Monsieur,Nom3534,Prénom1009,email2323@test.com,41 Rue Fictive,75301,Paris,France,,,426307,455413,True,Principale,False,21,,15 Rue Imaginaire,,,75741,4,,,12,,4,3,True,,Non classé,,8164,62 Avenue Virtuelle,751068XX9693,10,94297
7510171307515,19/7/2023,25/3/2023,,,True,,3451,925905-xxxx-yyyy-zzzz-7345,Monsieur,Nom1325,Prénom1093,email4810@test.com,38 Rue Fictive,75380,Paris,France,,,953407,748305,True,Location,False,81,,68 Rue Imaginaire,,,75560,9,,,11,,2,4,False,,5 étoiles,,8162,56 Avenue Virtuelle,751077XX6947,11,56547
