Commune,Numéro de voie,Complément et répétition du numéro de voie,Type et nom de la voie,Code postal,Identifiant de l'adresse sur la base adresse nationale (BAN) (facultatif),Bâtiment,Escalier,Etage,Numéro de porte ou d'appartement,Identifiant de lot,Numéro de déclaration du meublé,Nombre total de nuitées de location du 1er janvier 2023 au 31 décembre 2023,Nombre total de nuitées de location du 1er janvier 2024 au 31 décembre 2024,Nom du loueur,Si le local constitue la résidence principale du loueur,Si le local constitue la résidence secondaire du loueur
Paris,140,,rue de Rivoli,75001,,,,,,,7510188397867,70,30,Arthur Lemaire,non,oui
Paris,260,,rue du Faubourg Saint-Antoine,75012,,,,,,,7510170768264,55,35,Clément Renaud,non,oui
Paris,27,,rue de Belleville,75020,,,,,,,XAMO1DEDP0VK9,70,30,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,490,,rue de Lourmel,75015,,,,,,,R84NEEH0XZ9EN,142,86,Lina Lamy,non,oui
Paris,24,,rue de Belleville,75020,,,,,,,U9HF668RDLEO6,80,40,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,330,,rue Lecourbe,75015,,,,,,,7510185427308,118,71,Agathe Gauthier,non,oui
Paris,90,,rue de Belleville,75020,,,,,,,7609875041153,140,80,Chloé Gillet,non,oui
Paris,950,,rue de la Croix Nivert,75015,,,,,,,FF9EWVACXSFLL,155,90,Eva Dufour,non,oui
Paris,400,,rue de Vaugirard,75015,,,,,,,7510110276459,52,28,Maxence Faure,oui,non
Paris,260,,rue du Faubourg Saint-Antoine,75012,,,,,,,7510166796354,55,35,Clément Renaud,non,oui
Paris,36,,rue de Belleville,75020,,,,,,,75461930951630,80,40,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,190,,avenue de Wagram,75017,,,,,,,7510108514523,160,95,Inès Thomas,non,oui
Paris,540,,boulevard de Grenelle,75015,,,,,,,7510105099738,82,48,Tom Blanchard,oui,non
Paris,910,,rue de Vaugirard,75015,,,,,,,7510121067592,268,145,Clémence Fontaine,non,oui
Paris,260,,rue du Faubourg Saint-Antoine,75012,,,,,,,7510177420114,55,35,Clément Renaud,non,oui
Paris,160,,avenue Victor Hugo,75016,,,,,,,7510105370889,130,75,Adam Rousseau,oui,non
Paris,970,,rue Lecourbe,75015,,,,,,,7510151090625,222,112,Sarah Robin,non,oui
Paris,880,,rue de Vaugirard,75015,,,,,,,7510194443825,175,102,Maxence Le Roux,oui,non
Paris,36,,rue de Belleville,75020,,,,,,,7510151221198,80,40,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,210,,rue Lafayette,75010,,,,,,,7510109788201,125,72,Charlotte Petit,non,oui
Paris,390,,rue de la Croix Nivert,75015,,,,,,,7510188853051,155,92,Eva Garnier,non,oui
Paris,670,,rue de Vaugirard,75015,,,,,,,7510146338835,288,158,Chloé Jean,non,oui
Paris,780,,rue de Vaugirard,75015,,,,,,,7510161731813,248,125,Mathis Chevalier,non,oui
Paris,80,,avenue des Ternes,75017,,,,,,,7510113240509,250,130,Hugo Lambert,oui,non
Paris,380,,rue de Vaugirard,75015,,,,,,,7510180371528,285,155,Mathis Richard,non,oui
Paris,410,,rue de la Convention,75015,,,,,,,7510138529982,180,102,Sarah Fernandes,non,oui
Paris,220,,boulevard Voltaire,75011,,,,,,,7510198206291,185,105,Valentin Robert,oui,non
Paris,990,,rue de Vaugirard,75015,,,,,,,7510173324815,162,95,Clémence Aubry,non,oui
Paris,470,,rue de Vaugirard,75015,,,,,,,75227401274505,58,31,Chloé Lecomte,non,oui
Paris,950,,rue de la Croix Nivert,75015,,,,,,,7510103884331,155,90,Eva Dufour,non,oui
Paris,720,,rue de Vaugirard,75015,,,,,,,7510157759336,182,108,Maxence Legall,oui,non
Paris,570,,rue de Lourmel,75015,,,,,,,7510184901447,55,29,Lina Guerin,non,oui
Paris,36,,rue de Belleville,75020,,,,,,,7510132700267,80,40,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,5,,rue de la Paix,75002,,,,,,,7510118706082,280,150,Paul Bertrand,non,oui
Paris,560,,rue de Javel,75015,,,,,,,7668783206337,165,98,Leo Arnaud,oui,non
Paris,12,,rue de Belleville,75020,,,,,,,7510151779497,80,40,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,45,,rue de Belleville,75020,,,,,,,7510197043212,70,30,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,880,,rue de Vaugirard,75015,,,,,,,7510113935742,175,102,Maxence Le Roux,oui,non
Paris,38,,rue de Montmartre,75002,,,,,,,7510148655292,110,65,Sophie Martin,oui,non # ID Inexistant
Paris,630,,rue de la Croix Nivert,75015,,,,,,,7510182204710,72,39,Sofia Dupont,non,oui
Paris,15,,rue de Belleville,75020,,,,,,,7624485643407,70,30,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,21,,rue de Belleville,75020,,,,,,,7510173831720,70,30,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,23,,rue de la Paix,75002,,,,,,,7510148108996,120,70,Paul Leblanc,oui,non # ID Inexistant
Paris,12,,rue de Belleville,75020,,,,,,,7510171973079,80,40,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,820,,boulevard de Grenelle,75015,,,,,,,75423711127619,115,65,Tom Leclerc,oui,non
Paris,970,,rue Lecourbe,75015,,,,,,,7510174914280,222,112,Sarah Robin,non,oui
Paris,30,,rue de Rivoli,75004,,,,,,,7510168790925,200,120,Julie Moreau,non,oui
Paris,33,,rue de Belleville,75020,,,,,,,7510158361227,70,30,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,11,,rue de Rivoli,75001,,,,,,,7510194950905,300,180,Paul Bertrand,non,oui # ID en Doublon
Paris,830,,rue de Vaugirard,75015,,,,,,,7668254052549,298,170,Clémence Carpentier,non,oui
Paris,350,,rue de Vaugirard,75015,,,,,,,7510118976213,265,145,Clémence Lacroix,non,oui
Paris,60,,boulevard Haussmann,75009,,,,,,,7510133122270,300,180,Antoine Garcia,non,oui
Paris,890,,rue Lecourbe,75015,,,,,,,7510161309807,95,55,Sofia David,non,oui
Paris,28,,rue de Rivoli,75001,,,,,,,7510168318251,190,100,Antoine Garcia,non,oui # ID en Doublon
Paris,690,,rue de Lourmel,75015,,,,,,,7510181751849,62,34,Lina Barbier,non,oui
Paris,14,,rue de Montmartre,75002,,,,,,,7510104785534,110,65,Sophie Martin,oui,non # ID Inexistant
Paris,320,,rue de la Convention,75015,,,,,,,7510175250601,95,52,Ethan Brun,oui,non
Paris,150,,boulevard Saint-Germain,75006,,,,,,,7604834765881,270,140,Emma Picard,non,oui
Paris,20,,rue du Louvre,75001,,,,,,,75837496253213,50,20,Thomas Leclerc,oui,non
Paris,740,,boulevard de Grenelle,75015,,,,,,,7510131466765,105,60,Tom Berger,oui,non
Paris,690,,rue de Lourmel,75015,,,,,,,7510175700538,62,34,Lina Barbier,non,oui
Paris,540,,boulevard de Grenelle,75015,,,,,,,7510174449635,82,48,Tom Blanchard,oui,non
Paris,170,,rue de Vaugirard,75015,,,,,,,7510107601062,60,25,Clara Gerard,non,oui
Paris,21,,rue de Belleville,75020,,,,,,,7510113167133,70,30,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,990,,rue de Vaugirard,75015,,,,,,,PSU58M74CNZR3,162,95,Clémence Aubry,non,oui
Paris,610,,rue de la Convention,75015,,,,,,,7510142615305,92,55,Sarah Rodrigues,non,oui
Paris,560,,rue de Javel,75015,,,,,,,7510181992621,165,98,Leo Arnaud,oui,non
Paris,27,,rue de Belleville,75020,,,,,,,7510131337599,70,30,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,870,,rue de la Croix Nivert,75015,,,,,,,7510119274311,120,72,Eva Lambert,non,oui
Paris,660,,boulevard de Grenelle,75015,,,,,,,7510133203293,58,32,Tom Moreau,oui,non
Paris,470,,rue de Vaugirard,75015,,,,,,,7510163617250,58,31,Chloé Lecomte,non,oui
Paris,23,,rue de la Paix,75002,,,,,,,7510163027821,120,70,Paul Leblanc,oui,non # ID Inexistant
Paris,420,,rue de Vaugirard,75015,,,,,,,X71XNH42TCJFD,98,58,Hugo Da Silva,oui,non
Paris,11,,rue de Rivoli,75001,,,,,,,S9FZHD9Q9Z4ZP,300,180,Paul Bertrand,non,oui # ID en Doublon
Paris,47,,rue de la Paix,75002,,,,,,,7510198233652,120,70,Paul Leblanc,oui,non # ID Inexistant
Paris,15,,rue de Belleville,75020,,,,,,,7510138255739,70,30,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,840,,rue de Javel,75015,,,,,,,7510122350066,168,100,Leo Philippe,oui,non
Paris,620,,rue de Vaugirard,75015,,,,,,,PHYWDPFENM2VG,108,63,Hugo Thomas,oui,non
Paris,800,,rue de Vaugirard,75015,,,,,,,75335371257571,178,105,Maxence Gaillard,oui,non
Paris,170,,rue de Vaugirard,75015,,,,,,,7510148012056,60,25,Clara Gerard,non,oui
Paris,220,,boulevard Voltaire,75011,,,,,,,XSYN6OYDWIPFW,185,105,Valentin Robert,oui,non
Paris,140,,rue de Rivoli,75001,,,,,,,7510149226378,70,30,Arthur Lemaire,non,oui
Paris,35,,rue de la Paix,75002,,,,,,,7510187122318,120,70,Paul Leblanc,oui,non # ID Inexistant
Paris,70,,rue de Rennes,75006,,,,,,,7510191008174,80,40,Manon Dupuis,non,oui
Paris,550,,rue de Vaugirard,75015,,,,,,,7510103167155,295,165,Clémence Clement,non,oui
Paris,12,,rue de Belleville,75020,,,,,,,75335144457985,80,40,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,380,,rue de Vaugirard,75015,,,,,,,7510173424803,285,155,Mathis Richard,non,oui
Paris,28,,rue de Rivoli,75001,,,,,,,7510145241814,190,100,Antoine Garcia,non,oui # ID en Doublon
Paris,16,,rue de Rivoli,75001,,,,,,,7510110763669,270,140,Thomas Leclerc,non,oui # ID en Doublon
Paris,180,,rue du Temple,75003,,,,,,,7510183905825,290,160,Gabriel Martin,non,oui
Paris,21,,rue de Belleville,75020,,,,,,,7510176535933,70,30,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,670,,rue de Vaugirard,75015,,,,,,,7510105241321,288,158,Chloé Jean,non,oui
Paris,750,,rue de Vaugirard,75015,,,,,,,7510131552010,272,148,Clémence Lemaire,non,oui
Paris,170,,rue de Vaugirard,75015,,,,,,,MKJQV8VBHI3KE,60,25,Clara Gerard,non,oui
Paris,60,,boulevard Haussmann,75009,,,,,,,75771015844932,300,180,Antoine Garcia,non,oui
Paris,820,,boulevard de Grenelle,75015,,,,,,,7510155347482,115,65,Tom Leclerc,oui,non
Paris,600,,rue de Vaugirard,75015,,,,,,,75945323379967,172,105,Maxence Benard,oui,non
Paris,180,,rue du Temple,75003,,,,,,,7510104018172,290,160,Gabriel Martin,non,oui
Paris,36,,rue de Belleville,75020,,,,,,,EQKUFJ3HVMMHP,80,40,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,670,,rue de Vaugirard,75015,,,,,,,75924001228375,288,158,Chloé Jean,non,oui
Paris,300,,rue du Commerce,75015,,,,,,,7510132865017,115,68,Enzo Leroy,oui,non
Paris,33,,rue de Belleville,75020,,,,,,,7510120651293,70,30,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,960,,rue de Vaugirard,75015,,,,,,,75901221189691,55,30,Maxence Germain,oui,non
Paris,280,,avenue Jean Jaurès,75019,,,,,,,7510180691148,75,38,Théo Caron,oui,non
Paris,32,,rue de Montmartre,75002,,,,,,,7510110863004,110,65,Sophie Martin,oui,non # ID Inexistant
Paris,930,,rue de Lourmel,75015,,,,,,,7510137323768,42,25,Lina Leroy,non,oui
Paris,23,,rue de la Paix,75002,,,,,,,7510114942688,120,70,Paul Leblanc,oui,non # ID Inexistant
Paris,580,,rue de Vaugirard,75015,,,,,,,J810LE38GD3Q7,235,120,Mathis Robin,non,oui
Paris,880,,rue de Vaugirard,75015,,,,,,,7510150251738,175,102,Maxence Le Roux,oui,non
Paris,90,,rue de Belleville,75020,,,,,,,7510167570271,140,80,Chloé Gillet,non,oui
Paris,26,,rue de Montmartre,75002,,,,,,,K4W2DZ6LCOLME,110,65,Sophie Martin,oui,non # ID Inexistant
Paris,960,,rue de Vaugirard,75015,,,,,,,7510127813433,55,30,Maxence Germain,oui,non
Paris,300,,rue du Commerce,75015,,,,,,,7510134501309,115,68,Enzo Leroy,oui,non
Paris,11,,rue de Rivoli,75001,,,,,,,7510159188428,300,180,Paul Bertrand,non,oui # ID en Doublon
Paris,690,,rue de Lourmel,75015,,,,,,,7510106606019,62,34,Lina Barbier,non,oui
Paris,11,,rue de Rivoli,75001,,,,,,,7510107005960,300,180,Paul Bertrand,non,oui # ID en Doublon
Paris,240,,avenue de Saint-Ouen,75018,,,,,,,RJW23T40QB0IP,260,135,Maxime Morel,non,oui
Paris,960,,rue de Vaugirard,75015,,,,,,,75681540524996,55,30,Maxence Germain,oui,non
Paris,330,,rue Lecourbe,75015,,,,,,,7510130706706,118,71,Agathe Gauthier,non,oui
Paris,17,,rue de la Paix,75002,,,,,,,7510104967092,120,70,Paul Leblanc,oui,non # ID Inexistant
Paris,33,,rue de Belleville,75020,,,,,,,7510116508415,70,30,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,100,,rue de Richelieu,75002,,,,,,,7510105536105,45,15,Nathan Fabre,oui,non
Paris,900,,boulevard de Grenelle,75015,,,,,,,7510119823681,110,62,Tom Michel,oui,non
Paris,480,,rue de Javel,75015,,,,,,,7510185436914,275,152,Mathis Olivier,non,oui
Paris,160,,avenue Victor Hugo,75016,,,,,,,7510139883845,130,75,Adam Rousseau,oui,non
Paris,620,,rue de Vaugirard,75015,,,,,,,7510195893306,108,63,Hugo Thomas,oui,non
Paris,570,,rue de Lourmel,75015,,,,,,,7510131179717,55,29,Lina Guerin,non,oui
Paris,410,,rue de la Convention,75015,,,,,,,75776465492172,180,102,Sarah Fernandes,non,oui
Paris,480,,rue de Javel,75015,,,,,,,7510199075248,275,152,Mathis Olivier,non,oui
Paris,45,,rue de Belleville,75020,,,,,,,7510178838595,70,30,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,520,,rue de Vaugirard,75015,,,,,,,7510100000067,122,75,Maxence Rolland,oui,non
Paris,240,,avenue de Saint-Ouen,75018,,,,,,,7510183524411,260,135,Maxime Morel,non,oui
Paris,590,,rue de la Croix Nivert,75015,,,,,,,7510146907899,128,78,Eva Meyer,non,oui
Paris,410,,rue de la Convention,75015,,,,,,,7510191416918,180,102,Sarah Fernandes,non,oui
Paris,980,,boulevard de Grenelle,75015,,,,,,,7510160939456,112,68,Tom Louis,oui,non
Paris,200,,rue de la Convention,75015,,,,,,,7510124207977,105,55,Raphaël Bernard,oui,non
Paris,250,,rue Oberkampf,75011,,,,,,,7510119184797,135,85,Léa Fournier,oui,non
Paris,940,,rue de Vaugirard,75015,,,,,,,7510129174077,282,155,Mathis Colin,non,oui
Paris,820,,boulevard de Grenelle,75015,,,,,,,7510105921791,115,65,Tom Leclerc,oui,non
Paris,33,,rue de Belleville,75020,,,,,,,7510198818519,70,30,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,770,,rue de Lourmel,75015,,,,,,,7510138613768,52,27,Lina Dupin,non,oui
Paris,300,,rue du Commerce,75015,,,,,,,7510149908680,115,68,Enzo Leroy,oui,non
Paris,18,,rue de Belleville,75020,,,,,,,7510102988433,80,40,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,380,,rue de Vaugirard,75015,,,,,,,7510114610320,285,155,Mathis Richard,non,oui
Paris,380,,rue de Vaugirard,75015,,,,,,,7510144616741,285,155,Mathis Richard,non,oui
Paris,600,,rue de Vaugirard,75015,,,,,,,7510131397602,172,105,Maxence Benard,oui,non
Paris,340,,boulevard de Grenelle,75015,,,,,,,7510146601537,65,33,Tom Giraud,non,oui
Paris,38,,rue de Montmartre,75002,,,,,,,7510172471522,110,65,Sophie Martin,oui,non # ID Inexistant
Paris,390,,rue de la Croix Nivert,75015,,,,,,,I01J4VL7W2POE,155,92,Eva Garnier,non,oui
Paris,300,,rue du Commerce,75015,,,,,,,7669944582264,115,68,Enzo Leroy,oui,non
Paris,440,,rue de Vaugirard,75015,,,,,,,GVXLWY5SMFKY5,78,42,Lucas Dupuy,non,oui
Paris,27,,rue de Belleville,75020,,,,,,,7510192453878,70,30,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,140,,rue de Rivoli,75001,,,,,,,7510138380289,70,30,Arthur Lemaire,non,oui
Paris,840,,rue de Javel,75015,,,,,,,7510113647377,168,100,Leo Philippe,oui,non
Paris,110,,avenue des Champs-Élysées,75008,,,,,,,7510127130431,190,110,Camille Blanc,non,oui
Paris,11,,rue de Rivoli,75001,,,,,,,75427743703035,300,180,Paul Bertrand,non,oui # ID en Doublon
Paris,700,,rue de Vaugirard,75015,,,,,,,7510159854229,228,115,Enzo Peltier,oui,non
Paris,34,,rue de Rivoli,75001,,,,,,,7510193980889,150,80,Hugo Lambert,non,oui # ID en Doublon
Paris,25,,rue de Rivoli,75001,,,,,,,7510115348587,210,110,Sophie Chevalier,non,oui # ID en Doublon
Paris,990,,rue de Vaugirard,75015,,,,,,,7510189867389,162,95,Clémence Aubry,non,oui
Paris,830,,rue de Vaugirard,75015,,,,,,,7603435726620,298,170,Clémence Carpentier,non,oui
Paris,800,,rue de Vaugirard,75015,,,,,,,7510146000943,178,105,Maxence Gaillard,oui,non
Paris,23,,rue de la Paix,75002,,,,,,,7510145286407,120,70,Paul Leblanc,oui,non # ID Inexistant
Paris,720,,rue de Vaugirard,75015,,,,,,,7510172429143,182,108,Maxence Legall,oui,non
Paris,490,,rue de Lourmel,75015,,,,,,,7510153145787,142,86,Lina Lamy,non,oui
Paris,570,,rue de Lourmel,75015,,,,,,,7510179003893,55,29,Lina Guerin,non,oui
Paris,190,,avenue de Wagram,75017,,,,,,,7510178368240,160,95,Inès Thomas,non,oui
Paris,670,,rue de Vaugirard,75015,,,,,,,7510148108996,288,158,Chloé Jean,non,oui
Paris,500,,rue de Vaugirard,75015,,,,,,,7510120645788,68,36,Enzo Aubert,non,oui
Paris,39,,rue de Belleville,75020,,,,,,,7510155136607,70,30,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,830,,rue de Vaugirard,75015,,,,,,,7510181589377,298,170,Clémence Carpentier,non,oui
Paris,230,,rue de Tolbiac,75013,,,,,,,7510127767319,85,45,Louise Durand,non,oui
Paris,420,,rue de Vaugirard,75015,,,,,,,7510113694334,98,58,Hugo Da Silva,oui,non
Paris,310,,avenue de Versailles,75016,,,,,,,7510121363597,195,115,Jade Joly,non,oui
Paris,600,,rue de Vaugirard,75015,,,,,,,K4TO0GR9STP86,172,105,Maxence Benard,oui,non
Paris,950,,rue de la Croix Nivert,75015,,,,,,,7510155577320,155,90,Eva Dufour,non,oui
Paris,36,,rue de Belleville,75020,,,,,,,7510194546151,80,40,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,650,,rue Lecourbe,75015,,,,,,,7510158073314,132,80,Anna Lucas,non,oui
Paris,420,,rue de Vaugirard,75015,,,,,,,7510192029208,98,58,Hugo Da Silva,oui,non
Paris,660,,boulevard de Grenelle,75015,,,,,,,7510178945605,58,32,Tom Moreau,oui,non
Paris,27,,rue de Belleville,75020,,,,,,,7510153857379,70,30,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,49,,rue de Rivoli,75001,,,,,,,7510180237470,50,30,Léa Renard,non,oui # ID en Doublon
Paris,48,,rue de Belleville,75020,,,,,,,7510189253606,80,40,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,350,,rue de Vaugirard,75015,,,,,,,7510141550683,265,145,Clémence Lacroix,non,oui
Paris,24,,rue de Belleville,75020,,,,,,,UHXPS0IRY42US,80,40,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,420,,rue de Vaugirard,75015,,,,,,,7510185727124,98,58,Hugo Da Silva,oui,non
Paris,590,,rue de la Croix Nivert,75015,,,,,,,7510129651593,128,78,Eva Meyer,non,oui
Paris,880,,rue de Vaugirard,75015,,,,,,,7510187021756,175,102,Maxence Le Roux,oui,non
Paris,10,,rue de la Paix,75002,,,,,,,7510152853611,120,70,Paul Leblanc,oui,non # ID Inexistant
Paris,280,,avenue Jean Jaurès,75019,,,,,,,7510178519333,75,38,Théo Caron,oui,non
Paris,820,,boulevard de Grenelle,75015,,,,,,,75740585518701,115,65,Tom Leclerc,oui,non
Paris,670,,rue de Vaugirard,75015,,,,,,,4M98TFR1QVYGC,288,158,Chloé Jean,non,oui
Paris,70,,rue de Rennes,75006,,,,,,,7510185785971,80,40,Manon Dupuis,non,oui
Paris,850,,rue de Lourmel,75015,,,,,,,7510133374552,58,30,Lina Perrier,non,oui
Paris,620,,rue de Vaugirard,75015,,,,,,,9BKCUS966FP3M,108,63,Hugo Thomas,oui,non
Paris,360,,rue de Javel,75015,,,,,,,75289497844466,145,88,Leo Dupont,oui,non
Paris,850,,rue de Lourmel,75015,,,,,,,7510189306920,58,30,Lina Perrier,non,oui
Paris,760,,rue de Javel,75015,,,,,,,7510198946621,152,92,Leo Mercier,oui,non
Paris,830,,rue de Vaugirard,75015,,,,,,,UOE9I9ODVI0E7,298,170,Clémence Carpentier,non,oui
Paris,90,,rue de Belleville,75020,,,,,,,7510164708531,140,80,Chloé Gillet,non,oui
Paris,48,,rue de Belleville,75020,,,,,,,7510117751156,80,40,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,850,,rue de Lourmel,75015,,,,,,,7510163881246,58,30,Lina Perrier,non,oui
Paris,740,,boulevard de Grenelle,75015,,,,,,,7510129435945,105,60,Tom Berger,oui,non
Paris,970,,rue Lecourbe,75015,,,,,,,77JI5FRIA2A7F,222,112,Sarah Robin,non,oui
Paris,48,,rue de Belleville,75020,,,,,,,7671088626151,80,40,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,250,,rue Oberkampf,75011,,,,,,,7510184374842,135,85,Léa Fournier,oui,non
Paris,250,,rue Oberkampf,75011,,,,,,,7510100000050,135,85,Léa Fournier,oui,non
Paris,280,,avenue Jean Jaurès,75019,,,,,,,7510143573054,75,38,Théo Caron,oui,non
Paris,470,,rue de Vaugirard,75015,,,,,,,7510154763304,58,31,Chloé Lecomte,non,oui
Paris,120,,rue du Faubourg Saint-Honoré,75008,,,,,,,7510106369806,90,50,Louis Clement,non,oui
Paris,24,,rue de Belleville,75020,,,,,,,7510126381490,80,40,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,39,,rue de Belleville,75020,,,,,,,75959613642640,70,30,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,640,,rue de Vaugirard,75015,,,,,,,7510123030792,250,130,Lucas Bernard,non,oui
Paris,330,,rue Lecourbe,75015,,,,,,,7510159144212,118,71,Agathe Gauthier,non,oui
Paris,37,,rue de Rivoli,75001,,,,,,,7510113249270,130,70,Chloé Gillet,non,oui # ID en Doublon
Paris,780,,rue de Vaugirard,75015,,,,,,,75619777954978,248,125,Mathis Chevalier,non,oui
Paris,610,,rue de la Convention,75015,,,,,,,75832554191073,92,55,Sarah Rodrigues,non,oui
Paris,30,,rue de Rivoli,75004,,,,,,,7510116109486,200,120,Julie Moreau,non,oui
Paris,570,,rue de Lourmel,75015,,,,,,,7510134340275,55,29,Lina Guerin,non,oui
Paris,160,,avenue Victor Hugo,75016,,,,,,,7648116117779,130,75,Adam Rousseau,oui,non
Paris,870,,rue de la Croix Nivert,75015,,,,,,,75625745346053,120,72,Eva Lambert,non,oui
Paris,950,,rue de la Croix Nivert,75015,,,,,,,M5OXQOUTIL6EQ,155,90,Eva Dufour,non,oui
Paris,5,,rue de la Paix,75002,,,,,,,VARVH8DFQ7N9S,280,150,Paul Bertrand,non,oui
Paris,480,,rue de Javel,75015,,,,,,,75323734326375,275,152,Mathis Olivier,non,oui
Paris,890,,rue Lecourbe,75015,,,,,,,7510101869297,95,55,Sofia David,non,oui
Paris,880,,rue de Vaugirard,75015,,,,,,,7510129983386,175,102,Maxence Le Roux,oui,non
Paris,180,,rue du Temple,75003,,,,,,,N47IN0E34ERY7,290,160,Gabriel Martin,non,oui
Paris,620,,rue de Vaugirard,75015,,,,,,,75736338994080,108,63,Hugo Thomas,oui,non
Paris,510,,rue de la Croix Nivert,75015,,,,,,,7510176065923,245,128,Eva Remy,non,oui
Paris,24,,rue de Belleville,75020,,,,,,,7510105631518,80,40,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,380,,rue de Vaugirard,75015,,,,,,,75489176101701,285,155,Mathis Richard,non,oui
Paris,870,,rue de la Croix Nivert,75015,,,,,,,75240245194437,120,72,Eva Lambert,non,oui
Paris,830,,rue de Vaugirard,75015,,,,,,,75931866866300,298,170,Clémence Carpentier,non,oui
Paris,30,,rue de Belleville,75020,,,,,,,7510130888283,80,40,Julie Bernard,non,oui # ID Inexistant et Arrondissement Erroné
Paris,600,,rue de Vaugirard,75015,,,,,,,7510158149158,172,105,Maxence Benard,oui,non
Paris,910,,rue de Vaugirard,75015,,,,,,,7510128996559,268,145,Clémence Fontaine,non,oui
Paris,990,,rue de Vaugirard,75015,,,,,,,7510145520368,162,95,Clémence Aubry,non,oui
Paris,430,,rue de la Croix Nivert,75015,,,,,,,7627942161737,112,67,Sofia Martinez,non,oui
Paris,690,,rue de Lourmel,75015,,,,,,,7510152793880,62,34,Lina Barbier,non,oui
